district_id,CUSEC_KEY,CUSEC,CUMUN,NMUN,CPRO,NPRO,CUDIS,POP_2025
54,5013701001,5013701001,50137,Leciñena,50,Zaragoza,5013701,1087
54,5023501002,5023501002,50235,San Mateo de Gállego,50,Zaragoza,5023501,2103
54,5028801002,5028801002,50288,Villanueva de Gállego,50,Zaragoza,5028801,1066
54,5029801002,5029801002,50298,Zuera,50,Zaragoza,5029801,2591
54,5029801003,5029801003,50298,Zuera,50,Zaragoza,5029801,2699
54,5029802001,5029802001,50298,Zuera,50,Zaragoza,5029802,728
55,2201201001,2201201001,22012,Albero Bajo,22,Huesca,2201201,109
55,2201801001,2201801001,22018,Alcubierre,22,Huesca,2201801,399
55,2202301001,2202301001,22023,Almuniente,22,Huesca,2202301,450
55,2204901001,2204901001,22049,Barbués,22,Huesca,2204901,97
55,2211601001,2211601001,22116,Grañén,22,Huesca,2211601,1733
55,2213701001,2213701001,22137,Lanaja,22,Huesca,2213701,1141
55,2221801001,2221801001,22218,Senés de Alcubierre,22,Huesca,2221801,49
55,2223601001,2223601001,22236,Torres de Barbués,22,Huesca,2223601,275
55,5006201001,5006201001,50062,"Burgo de Ebro, El",50,Zaragoza,5006201,1386
55,5006201002,5006201002,50062,"Burgo de Ebro, El",50,Zaragoza,5006201,1404
55,5010401001,5010401001,50104,Farlete,50,Zaragoza,5010401,374
55,5011501001,5011501001,50115,Fuentes de Ebro,50,Zaragoza,5011501,2651
55,5011501002,5011501002,50115,Fuentes de Ebro,50,Zaragoza,5011501,2023
55,5016401001,5016401001,50164,Mediana de Aragón,50,Zaragoza,5016401,469
55,5019301001,5019301001,50193,Nuez de Ebro,50,Zaragoza,5019301,888
55,5020601001,5020601001,50206,Perdiguera,50,Zaragoza,5020601,557
55,5021801001,5021801001,50218,Puebla de Albortón,50,Zaragoza,5021801,134
55,5022201001,5022201001,50222,Quinto,50,Zaragoza,5022201,1133
55,5028501001,5028501001,50285,Villafranca de Ebro,50,Zaragoza,5028501,836
55,5090301001,5090301001,50903,Villamayor de Gállego,50,Zaragoza,5090301,1380
55,5090301002,5090301002,50903,Villamayor de Gállego,50,Zaragoza,5090301,1465
56,5029702014,5029702014,50297,Zaragoza,50,Zaragoza,5029702,1464
56,5029702019,5029702019,50297,Zaragoza,50,Zaragoza,5029702,1018
56,5029702021,5029702021,50297,Zaragoza,50,Zaragoza,5029702,760
56,5029702023,5029702023,50297,Zaragoza,50,Zaragoza,5029702,1042
56,5029703002,5029703002,50297,Zaragoza,50,Zaragoza,5029703,865
56,5029703004,5029703004,50297,Zaragoza,50,Zaragoza,5029703,1212
56,5029703016,5029703016,50297,Zaragoza,50,Zaragoza,5029703,1783
56,5029703084,5029703084,50297,Zaragoza,50,Zaragoza,5029703,633
56,5029703085,5029703085,50297,Zaragoza,50,Zaragoza,5029703,1178
56,5029703086,5029703086,50297,Zaragoza,50,Zaragoza,5029703,1166
56,5029704001,5029704001,50297,Zaragoza,50,Zaragoza,5029704,1107
56,5029704003,5029704003,50297,Zaragoza,50,Zaragoza,5029704,904
56,5029704004,5029704004,50297,Zaragoza,50,Zaragoza,5029704,1389
56,5029704005,5029704005,50297,Zaragoza,50,Zaragoza,5029704,1035
56,5029704006,5029704006,50297,Zaragoza,50,Zaragoza,5029704,1154
56,5029704007,5029704007,50297,Zaragoza,50,Zaragoza,5029704,1068
56,5029704017,5029704017,50297,Zaragoza,50,Zaragoza,5029704,1108
56,5029704018,5029704018,50297,Zaragoza,50,Zaragoza,5029704,971
57,5029701001,5029701001,50297,Zaragoza,50,Zaragoza,5029701,1474
57,5029701002,5029701002,50297,Zaragoza,50,Zaragoza,5029701,1606
57,5029701009,5029701009,50297,Zaragoza,50,Zaragoza,5029701,1633
57,5029701012,5029701012,50297,Zaragoza,50,Zaragoza,5029701,887
57,5029701015,5029701015,50297,Zaragoza,50,Zaragoza,5029701,2441
57,5029701017,5029701017,50297,Zaragoza,50,Zaragoza,5029701,1279
57,5029701023,5029701023,50297,Zaragoza,50,Zaragoza,5029701,2453
57,5029701026,5029701026,50297,Zaragoza,50,Zaragoza,5029701,771
57,5029701027,5029701027,50297,Zaragoza,50,Zaragoza,5029701,1376
57,5029701034,5029701034,50297,Zaragoza,50,Zaragoza,5029701,1987
57,5029701036,5029701036,50297,Zaragoza,50,Zaragoza,5029701,1798
57,5029702001,5029702001,50297,Zaragoza,50,Zaragoza,5029702,1135
58,5029703046,5029703046,50297,Zaragoza,50,Zaragoza,5029703,910
58,5029703047,5029703047,50297,Zaragoza,50,Zaragoza,5029703,1593
58,5029703049,5029703049,50297,Zaragoza,50,Zaragoza,5029703,965
58,5029703064,5029703064,50297,Zaragoza,50,Zaragoza,5029703,949
58,5029703077,5029703077,50297,Zaragoza,50,Zaragoza,5029703,1263
58,5029703078,5029703078,50297,Zaragoza,50,Zaragoza,5029703,753
58,5029703081,5029703081,50297,Zaragoza,50,Zaragoza,5029703,1200
58,5029703082,5029703082,50297,Zaragoza,50,Zaragoza,5029703,1658
58,5029703090,5029703090,50297,Zaragoza,50,Zaragoza,5029703,1220
58,5029704044,5029704044,50297,Zaragoza,50,Zaragoza,5029704,1688
58,5029704045,5029704045,50297,Zaragoza,50,Zaragoza,5029704,1490
58,5029704051,5029704051,50297,Zaragoza,50,Zaragoza,5029704,1496
58,5029704054,5029704054,50297,Zaragoza,50,Zaragoza,5029704,976
58,5029704055,5029704055,50297,Zaragoza,50,Zaragoza,5029704,1248
58,5029708010,5029708010,50297,Zaragoza,50,Zaragoza,5029708,1470
58,5029708015,5029708015,50297,Zaragoza,50,Zaragoza,5029708,630
58,5029708016,5029708016,50297,Zaragoza,50,Zaragoza,5029708,678
59,5000601001,5000601001,50006,Ainzón,50,Zaragoza,5000601,1037
59,5002901001,5002901001,50029,Aniñón,50,Zaragoza,5002901,676
59,5003001001,5003001001,50030,Añón de Moncayo,50,Zaragoza,5003001,208
59,5003101001,5003101001,50031,Aranda de Moncayo,50,Zaragoza,5003101,110
59,5005502001,5005502001,50055,Borja,50,Zaragoza,5005502,2459
59,5006301001,5006301001,50063,"Buste, El",50,Zaragoza,5006301,60
59,5006702003,5006702003,50067,Calatayud,50,Zaragoza,5006702,1207
59,5006703002,5006703002,50067,Calatayud,50,Zaragoza,5006703,1062
59,5006901001,5006901001,50069,Calcena,50,Zaragoza,5006901,65
59,5007901001,5007901001,50079,Cervera de la Cañada,50,Zaragoza,5007901,263
59,5008401001,5008401001,50084,Clarés de Ribota,50,Zaragoza,5008401,73
59,5011101001,5011101001,50111,Fréscano,50,Zaragoza,5011101,197
59,5013001001,5013001001,50130,Jarque de Moncayo,50,Zaragoza,5013001,375
59,5015501001,5015501001,50155,Malanquilla,50,Zaragoza,5015501,71
59,5015601001,5015601001,50156,Maleján,50,Zaragoza,5015601,282
59,5015701001,5015701001,50157,Malón,50,Zaragoza,5015701,472
59,5016002001,5016002001,50160,Mallén,50,Zaragoza,5016002,2200
59,5019001001,5019001001,50190,Novallas,50,Zaragoza,5019001,859
59,5021401001,5021401001,50214,Pomer,50,Zaragoza,5021401,23
59,5022101001,5022101001,50221,Purujosa,50,Zaragoza,5022101,29
59,5025101001,5025101001,50251,Tarazona,50,Zaragoza,5025101,1186
59,5025101003,5025101003,50251,Tarazona,50,Zaragoza,5025101,726
59,5025101004,5025101004,50251,Tarazona,50,Zaragoza,5025101,1994
59,5025101005,5025101005,50251,Tarazona,50,Zaragoza,5025101,1149
59,5025101006,5025101006,50251,Tarazona,50,Zaragoza,5025101,2392
59,5025101007,5025101007,50251,Tarazona,50,Zaragoza,5025101,749
59,5025101008,5025101008,50251,Tarazona,50,Zaragoza,5025101,878
59,5025101009,5025101009,50251,Tarazona,50,Zaragoza,5025101,875
59,5025101010,5025101010,50251,Tarazona,50,Zaragoza,5025101,923
59,5026001001,5026001001,50260,Torrelapaja,50,Zaragoza,5026001,30
59,5028101001,5028101001,50281,Vierlas,50,Zaragoza,5028101,88
60,5029710010,5029710010,50297,Zaragoza,50,Zaragoza,5029710,1604
60,5029710017,5029710017,50297,Zaragoza,50,Zaragoza,5029710,1276
60,5029710023,5029710023,50297,Zaragoza,50,Zaragoza,5029710,1652
60,5029710025,5029710025,50297,Zaragoza,50,Zaragoza,5029710,1018
60,5029710027,5029710027,50297,Zaragoza,50,Zaragoza,5029710,894
60,5029710029,5029710029,50297,Zaragoza,50,Zaragoza,5029710,867
60,5029710033,5029710033,50297,Zaragoza,50,Zaragoza,5029710,977
60,5029710052,5029710052,50297,Zaragoza,50,Zaragoza,5029710,1175
60,5029710066,5029710066,50297,Zaragoza,50,Zaragoza,5029710,1552
60,5029710067,5029710067,50297,Zaragoza,50,Zaragoza,5029710,1699
60,5029710072,5029710072,50297,Zaragoza,50,Zaragoza,5029710,817
60,5029710075,5029710075,50297,Zaragoza,50,Zaragoza,5029710,942
60,5029710088,5029710088,50297,Zaragoza,50,Zaragoza,5029710,1934
60,5029710089,5029710089,50297,Zaragoza,50,Zaragoza,5029710,1601
60,5029710093,5029710093,50297,Zaragoza,50,Zaragoza,5029710,1647
61,5029702017,5029702017,50297,Zaragoza,50,Zaragoza,5029702,969
61,5029702020,5029702020,50297,Zaragoza,50,Zaragoza,5029702,1045
61,5029702022,5029702022,50297,Zaragoza,50,Zaragoza,5029702,1504
61,5029702038,5029702038,50297,Zaragoza,50,Zaragoza,5029702,1075
61,5029704002,5029704002,50297,Zaragoza,50,Zaragoza,5029704,935
61,5029704008,5029704008,50297,Zaragoza,50,Zaragoza,5029704,1006
61,5029704009,5029704009,50297,Zaragoza,50,Zaragoza,5029704,1375
61,5029704011,5029704011,50297,Zaragoza,50,Zaragoza,5029704,1826
61,5029704021,5029704021,50297,Zaragoza,50,Zaragoza,5029704,1554
61,5029704023,5029704023,50297,Zaragoza,50,Zaragoza,5029704,1271
61,5029704024,5029704024,50297,Zaragoza,50,Zaragoza,5029704,1141
61,5029704029,5029704029,50297,Zaragoza,50,Zaragoza,5029704,1484
61,5029704043,5029704043,50297,Zaragoza,50,Zaragoza,5029704,1047
61,5029709001,5029709001,50297,Zaragoza,50,Zaragoza,5029709,1188
61,5029709002,5029709002,50297,Zaragoza,50,Zaragoza,5029709,1108
61,5029709025,5029709025,50297,Zaragoza,50,Zaragoza,5029709,1044
62,5029710040,5029710040,50297,Zaragoza,50,Zaragoza,5029710,1106
62,5029710041,5029710041,50297,Zaragoza,50,Zaragoza,5029710,1708
62,5029710044,5029710044,50297,Zaragoza,50,Zaragoza,5029710,1211
62,5029710046,5029710046,50297,Zaragoza,50,Zaragoza,5029710,2216
62,5029710050,5029710050,50297,Zaragoza,50,Zaragoza,5029710,1517
62,5029710051,5029710051,50297,Zaragoza,50,Zaragoza,5029710,2267
62,5029710061,5029710061,50297,Zaragoza,50,Zaragoza,5029710,1577
62,5029710063,5029710063,50297,Zaragoza,50,Zaragoza,5029710,1173
62,5029710064,5029710064,50297,Zaragoza,50,Zaragoza,5029710,2108
62,5029710070,5029710070,50297,Zaragoza,50,Zaragoza,5029710,863
62,5029710071,5029710071,50297,Zaragoza,50,Zaragoza,5029710,1459
62,5029710076,5029710076,50297,Zaragoza,50,Zaragoza,5029710,1141
62,5029710077,5029710077,50297,Zaragoza,50,Zaragoza,5029710,1612
63,2200901001,2200901001,22009,Albelda,22,Huesca,2200901,727
63,2201601001,2201601001,22016,Alcampell,22,Huesca,2201601,648
63,2201701001,2201701001,22017,Alcolea de Cinca,22,Huesca,2201701,1138
63,2202501001,2202501001,22025,Altorricón,22,Huesca,2202501,1496
63,2203501001,2203501001,22035,Arén,22,Huesca,2203501,307
63,2204301001,2204301001,22043,Baélls,22,Huesca,2204301,91
63,2204501001,2204501001,22045,Baldellou,22,Huesca,2204501,81
63,2205201001,2205201001,22052,Belver de Cinca,22,Huesca,2205201,1284
63,2206201001,2206201001,22062,Bisaurri,22,Huesca,2206201,176
63,2206701001,2206701001,22067,Bonansa,22,Huesca,2206701,85
63,2207501001,2207501001,22075,Camporrélls,22,Huesca,2207501,152
63,2208001001,2208001001,22080,Capella,22,Huesca,2208001,358
63,2208701001,2208701001,22087,Castigaleu,22,Huesca,2208701,80
63,2208901001,2208901001,22089,Castillonroy,22,Huesca,2208901,339
63,2209501001,2209501001,22095,Chía,22,Huesca,2209501,90
63,2209901001,2209901001,22099,Esplús,22,Huesca,2209901,675
63,2210501001,2210501001,22105,Estopiñán del Castillo,22,Huesca,2210501,146
63,2211201001,2211201001,22112,Fraga,22,Huesca,2211201,1099
63,2211201006,2211201006,22112,Fraga,22,Huesca,2211201,1501
63,2212901001,2212901001,22129,Isábena,22,Huesca,2212901,235
63,2214201001,2214201001,22142,Lascuarre,22,Huesca,2214201,139
63,2214301001,2214301001,22143,Laspaúles,22,Huesca,2214301,255
63,2215501001,2215501001,22155,Monesma y Cajigar,22,Huesca,2215501,68
63,2215701001,2215701001,22157,Montanuy,22,Huesca,2215701,230
63,2216501001,2216501001,22165,Ontiñena,22,Huesca,2216501,498
63,2216701001,2216701001,22167,Osso de Cinca,22,Huesca,2216701,664
63,2217501001,2217501001,22175,Peralta de Calasanz,22,Huesca,2217501,205
63,2218801001,2218801001,22188,Puente de Montañana,22,Huesca,2218801,87
63,2221501001,2221501001,22215,Seira,22,Huesca,2221501,149
63,2222301001,2222301001,22223,Sopeira,22,Huesca,2222301,86
63,2222501001,2222501001,22225,Tamarite de Litera,22,Huesca,2222501,2004
63,2222501003,2222501003,22225,Tamarite de Litera,22,Huesca,2222501,863
63,2222901001,2222901001,22229,Tolva,22,Huesca,2222901,130
63,2223301001,2223301001,22233,Torre la Ribera,22,Huesca,2223301,102
63,2224301001,2224301001,22243,Valle de Bardají,22,Huesca,2224301,52
63,2224401001,2224401001,22244,Valle de Lierp,22,Huesca,2224401,52
63,2224601001,2224601001,22246,Beranuy,22,Huesca,2224601,67
63,2224701001,2224701001,22247,Viacamp y Litera,22,Huesca,2224701,41
63,2225401001,2225401001,22254,Zaidín,22,Huesca,2225401,1833
63,2290901001,2290901001,22909,Vencillón,22,Huesca,2290901,402
64,4400201001,4400201001,44002,Abejuela,44,Teruel,4400201,63
64,4400301001,4400301001,44003,Aguatón,44,Teruel,4400301,18
64,4401001001,4401001001,44010,Albentosa,44,Teruel,4401001,287
64,4401201001,4401201001,44012,Alcalá de la Selva,44,Teruel,4401201,381
64,4401801001,4401801001,44018,Almohaja,44,Teruel,4401801,10
64,4402101001,4402101001,44021,Allepuz,44,Teruel,4402101,123
64,4402601001,4402601001,44026,Arcos de las Salinas,44,Teruel,4402601,105
64,4402801001,4402801001,44028,Argente,44,Teruel,4402801,204
64,4403601001,4403601001,44036,Bea,44,Teruel,4403601,30
64,4404601001,4404601001,44046,Bueña,44,Teruel,4404601,65
64,4404701001,4404701001,44047,Burbáguena,44,Teruel,4404701,397
64,4404801001,4404801001,44048,Cabra de Mora,44,Teruel,4404801,66
64,4405401001,4405401001,44054,Camarena de la Sierra,44,Teruel,4405401,139
64,4405501001,4405501001,44055,Camarillas,44,Teruel,4405501,100
64,4406201001,4406201001,44062,Cañada Vellida,44,Teruel,4406201,36
64,4406401001,4406401001,44064,Cascante del Río,44,Teruel,4406401,73
64,4407001001,4407001001,44070,"Castellar, El",44,Teruel,4407001,54
64,4407401001,4407401001,44074,Cedrillas,44,Teruel,4407401,656
64,4409701001,4409701001,44097,Escorihuela,44,Teruel,4409701,130
64,4409901001,4409901001,44099,Escucha,44,Teruel,4409901,797
64,4410101001,4410101001,44101,Ferreruela de Huerva,44,Teruel,4410101,79
64,4410201001,4410201001,44102,Fonfría,44,Teruel,4410201,35
64,4410301001,4410301001,44103,Formiche Alto,44,Teruel,4410301,158
64,4410601001,4410601001,44106,Fortanete,44,Teruel,4410601,194
64,4411001001,4411001001,44110,Fuenferrada,44,Teruel,4411001,38
64,4411101001,4411101001,44111,Fuentes Calientes,44,Teruel,4411101,89
64,4411301001,4411301001,44113,Fuentes de Rubielos,44,Teruel,4411301,146
64,4411501001,4411501001,44115,Galve,44,Teruel,4411501,148
64,4412101001,4412101001,44121,Gúdar,44,Teruel,4412101,73
64,4412601001,4412601001,44126,"Iglesuela del Cid, La",44,Teruel,4412601,356
64,4413001001,4413001001,44130,Jorcas,44,Teruel,4413001,42
64,4413201001,4413201001,44132,Lagueruela,44,Teruel,4413201,71
64,4413501001,4413501001,44135,Libros,44,Teruel,4413501,102
64,4413601001,4413601001,44136,Lidón,44,Teruel,4413601,56
64,4413701001,4413701001,44137,Linares de Mora,44,Teruel,4413701,243
64,4414301001,4414301001,44143,Manzanera,44,Teruel,4414301,530
64,4414401001,4414401001,44144,Martín del Río,44,Teruel,4414401,367
64,4415301001,4415301001,44153,Monreal del Campo,44,Teruel,4415301,1363
64,4415301002,4415301002,44153,Monreal del Campo,44,Teruel,4415301,1217
64,4415501001,4415501001,44155,Montalbán,44,Teruel,4415501,1161
64,4415601001,4415601001,44156,Monteagudo del Castillo,44,Teruel,4415601,42
64,4415801001,4415801001,44158,Mora de Rubielos,44,Teruel,4415801,1755
64,4416001001,4416001001,44160,Mosqueruela,44,Teruel,4416001,562
64,4416401001,4416401001,44164,Nogueras,44,Teruel,4416401,36
64,4416501001,4416501001,44165,Nogueruelas,44,Teruel,4416501,188
64,4417101001,4417101001,44171,Olba,44,Teruel,4417101,286
64,4417501001,4417501001,44175,Orrios,44,Teruel,4417501,114
64,4418001001,4418001001,44180,Peracense,44,Teruel,4418001,67
64,4418201001,4418201001,44182,Perales del Alfambra,44,Teruel,4418201,291
64,4419301001,4419301001,44193,Puertomingalvo,44,Teruel,4419301,135
64,4419501001,4419501001,44195,Rillo,44,Teruel,4419501,94
64,4419601001,4419601001,44196,Riodeva,44,Teruel,4419601,113
64,4420101001,4420101001,44201,Rubielos de Mora,44,Teruel,4420101,610
64,4420601001,4420601001,44206,San Agustín,44,Teruel,4420601,131
64,4421001001,4421001001,44210,Sarrión,44,Teruel,4421001,1260
64,4421301001,4421301001,44213,Singra,44,Teruel,4421301,76
64,4421901001,4421901001,44219,Tornos,44,Teruel,4421901,174
64,4422201001,4422201001,44222,Torrecilla del Rebollar,44,Teruel,4422201,115
64,4422601001,4422601001,44226,Torrelacárcel,44,Teruel,4422601,130
64,4423101001,4423101001,44231,Torrijas,44,Teruel,4423101,36
64,4423401001,4423401001,44234,Tramacastiel,44,Teruel,4423401,62
64,4423901001,4423901001,44239,Valacloche,44,Teruel,4423901,33
64,4424001001,4424001001,44240,Valbona,44,Teruel,4424001,187
64,4424401001,4424401001,44244,Valdelinares,44,Teruel,4424401,82
64,4425101001,4425101001,44251,Villafranca del Campo,44,Teruel,4425101,290
64,4426401001,4426401001,44264,Villel,44,Teruel,4426401,338
64,4426601001,4426601001,44266,Visiedo,44,Teruel,4426601,133
64,4426701001,4426701001,44267,Vivel del Río Martín,44,Teruel,4426701,63
64,5000501001,5000501001,50005,Aguilón,50,Zaragoza,5000501,267
64,5000701001,5000701001,50007,Aladrén,50,Zaragoza,5000701,62
64,5002801001,5002801001,50028,Anento,50,Zaragoza,5002801,121
64,5003901001,5003901001,50039,Azuara,50,Zaragoza,5003901,550
64,5004001001,5004001001,50040,Badules,50,Zaragoza,5004001,82
64,5008001001,5008001001,50080,Cerveruela,50,Zaragoza,5008001,38
64,5012401001,5012401001,50124,Herrera de los Navarros,50,Zaragoza,5012401,495
64,5013601001,5013601001,50136,Lécera,50,Zaragoza,5013601,581
64,5013901001,5013901001,50139,Letux,50,Zaragoza,5013901,353
64,5022701001,5022701001,50227,Romanos,50,Zaragoza,5022701,141
64,5028301001,5028301001,50283,Villadoz,50,Zaragoza,5028301,79
65,5000301001,5000301001,50003,Agón,50,Zaragoza,5000301,135
65,5001301001,5001301001,50013,Alcalá de Ebro,50,Zaragoza,5001301,245
65,5005201001,5005201001,50052,Bisimbre,50,Zaragoza,5005201,98
65,5016001001,5016001001,50160,Mallén,50,Zaragoza,5016001,859
65,5019101001,5019101001,50191,Novillas,50,Zaragoza,5019101,508
65,5022301001,5022301001,50223,Remolinos,50,Zaragoza,5022301,1021
65,5024701001,5024701001,50247,Sobradiel,50,Zaragoza,5024701,1118
65,5025201001,5025201001,50252,Tauste,50,Zaragoza,5025201,1430
65,5025203001,5025203001,50252,Tauste,50,Zaragoza,5025203,1437
65,5026201001,5026201001,50262,Torres de Berrellén,50,Zaragoza,5026201,1511
65,5027201003,5027201003,50272,Utebo,50,Zaragoza,5027201,2517
65,5027201004,5027201004,50272,Utebo,50,Zaragoza,5027201,1930
65,5027201006,5027201006,50272,Utebo,50,Zaragoza,5027201,1761
65,5029712001,5029712001,50297,Zaragoza,50,Zaragoza,5029712,2587
65,5029712004,5029712004,50297,Zaragoza,50,Zaragoza,5029712,1708
65,5029712005,5029712005,50297,Zaragoza,50,Zaragoza,5029712,1789
65,5029712008,5029712008,50297,Zaragoza,50,Zaragoza,5029712,1094
66,4403301001,4403301001,44033,Báguena,44,Teruel,4403301,277
66,4406501001,4406501001,44065,Castejón de Tornos,44,Teruel,4406501,66
66,5000101001,5000101001,50001,Abanto,50,Zaragoza,5000101,78
66,5000901001,5000901001,50009,Alarba,50,Zaragoza,5000901,91
66,5001601001,5001601001,50016,Aldehuela de Liestos,50,Zaragoza,5001601,48
66,5002301001,5002301001,50023,Almonacid de la Cuba,50,Zaragoza,5002301,220
66,5004201001,5004201001,50042,Balconchán,50,Zaragoza,5004201,19
66,5004501001,5004501001,50045,Belchite,50,Zaragoza,5004501,824
66,5004501002,5004501002,50045,Belchite,50,Zaragoza,5004501,673
66,5006601001,5006601001,50066,Cadrete,50,Zaragoza,5006601,2540
66,5008201001,5008201001,50082,Cimballa,50,Zaragoza,5008201,71
66,5008501001,5008501001,50085,Codo,50,Zaragoza,5008501,204
66,5008601001,5008601001,50086,Codos,50,Zaragoza,5008601,241
66,5009001001,5009001001,50090,Cubel,50,Zaragoza,5009001,145
66,5009401001,5009401001,50094,Daroca,50,Zaragoza,5009401,943
66,5009402001,5009402001,50094,Daroca,50,Zaragoza,5009402,957
66,5011401001,5011401001,50114,Fuendetodos,50,Zaragoza,5011401,130
66,5011601001,5011601001,50116,Fuentes de Jiloca,50,Zaragoza,5011601,203
66,5011701001,5011701001,50117,Gallocanta,50,Zaragoza,5011701,128
66,5016101001,5016101001,50161,Manchones,50,Zaragoza,5016101,92
66,5016301001,5016301001,50163,María de Huerva,50,Zaragoza,5016301,1753
66,5016301002,5016301002,50163,María de Huerva,50,Zaragoza,5016301,1955
66,5016301004,5016301004,50163,María de Huerva,50,Zaragoza,5016301,1163
66,5016901001,5016901001,50169,Miedes de Aragón,50,Zaragoza,5016901,412
66,5017301001,5017301001,50173,Monterde,50,Zaragoza,5017301,144
66,5017601001,5017601001,50176,Morata de Jiloca,50,Zaragoza,5017601,266
66,5018401001,5018401001,50184,Murero,50,Zaragoza,5018401,85
66,5019501001,5019501001,50195,Orcajo,50,Zaragoza,5019501,65
66,5020001001,5020001001,50200,Paniza,50,Zaragoza,5020001,570
66,5022901001,5022901001,50229,Ruesca,50,Zaragoza,5022901,70
66,5023901001,5023901001,50239,Santed,50,Zaragoza,5023901,72
66,5025601001,5025601001,50256,Torralba de los Frailes,50,Zaragoza,5025601,65
66,5025801001,5025801001,50258,Torralbilla,50,Zaragoza,5025801,39
66,5026401001,5026401001,50264,Tosos,50,Zaragoza,5026401,172
66,5027501001,5027501001,50275,Valmadrid,50,Zaragoza,5027501,113
66,5028901001,5028901001,50289,Villanueva de Jiloca,50,Zaragoza,5028901,73
66,5029001001,5029001001,50290,Villanueva de Huerva,50,Zaragoza,5029001,371
66,5029201001,5029201001,50292,Villarreal de Huerva,50,Zaragoza,5029201,263
66,5029401001,5029401001,50294,Villarroya del Campo,50,Zaragoza,5029401,70
66,5029709012,5029709012,50297,Zaragoza,50,Zaragoza,5029709,1199
66,5029709017,5029709017,50297,Zaragoza,50,Zaragoza,5029709,1201
66,5029709028,5029709028,50297,Zaragoza,50,Zaragoza,5029709,3010
